longitude,latitude
-54.269519,1.7047259
-54.266742,1.707981
-54.274435,1.7104063
-54.280025,1.7075957
-54.2923,1.70866
-54.282884,1.7161738
-54.281583,1.7237623
-54.289831,1.7204964
-54.29313,1.7259102
-54.300383,1.7237296
-54.305218,1.7292299
-54.309721,1.7293124
-54.313353,1.7333704
-54.305716,1.7368163
-54.309245,1.740964
-54.316823,1.736706
-54.323381,1.7374165
-54.329496,1.7437296
-54.344603,1.7405418
-54.344137,1.7465928
-54.350768,1.7473041
-54.351632,1.7539861
-54.377662,1.7636004
-54.387381,1.7450686
-54.403885,1.7596709
-54.417833,1.7564828
-54.4246,1.7603536
-54.434549,1.7540137
-54.464746,1.7591059
-54.470551,1.7556617
-54.471214,1.7514184
-54.48466,1.7553659
-54.48555,1.7512104
-54.495883,1.746857
-54.50177,1.750999
-54.508493,1.7481874
-54.51236,1.7533265
-54.523909,1.7559232
-54.528046,1.7648557
-54.536936,1.770166
-54.571026,1.7775041
-54.570848,1.7843679
-54.580992,1.7775743
-54.601854,1.7844864
-54.611658,1.77923
-54.625822,1.7805573
-54.643577,1.7685132
-54.651499,1.7715678
-54.671133,1.7655698
-54.678961,1.7688052
-54.692101,1.7677848
-54.700434,1.7756228
-54.702185,1.7721885
-54.71847,1.7709814
-54.744716,1.7757139
-54.746381,1.786361
-54.752603,1.7905923
-54.754358,1.7977209
-54.746857,1.8056807
-54.750608,1.8141603
-54.733962,1.8318892
-54.740548,1.8319642
-54.739715,1.8391897
-54.748421,1.8422398
-54.74981,1.8458482
-54.753132,1.8508971
-54.753024,1.8756317
-54.758999,1.890064
-54.763468,1.8924005
-54.761801,1.9054951
-54.765855,1.9075613
-54.771523,1.9404099
-54.764963,1.9438546
-54.7583,1.9570482
-54.760072,1.9601147
-54.755802,1.9602161
-54.754377,1.9705091
-54.763937,1.9787038
-54.77208,1.9783229
-54.768961,1.996114
-54.78081,1.9995166
-54.790906,2.0071672
-54.794911,2.0167269
-54.80374,2.0257326
-54.807189,2.0372792
-54.811271,2.0393461
-54.805904,2.0536207
-54.812767,2.0627231
-54.812015,2.0709387
-54.806103,2.0762777
-54.813766,2.1007231
-54.804627,2.1077865
-54.809156,2.1226718
-54.803516,2.1321623
-54.806189,2.1388361
-54.800906,2.1424604
-54.798464,2.1500494
-54.789578,2.1561189
-54.791324,2.1612614
-54.781417,2.1670629
-54.783157,2.1740999
-54.767827,2.1808192
-54.769412,2.1874964
-54.762809,2.1923485
-54.763046,2.2022266
-54.770572,2.2083464
-54.775048,2.2202496
-54.781522,2.2233035
-54.798882,2.2454657
-54.811355,2.2662847
-54.80902,2.2863306
-54.802854,2.2899575
-54.807157,2.2978003
-54.801965,2.3076516
-54.794184,2.3126393
-54.804987,2.3291304
-54.807495,2.3415806
-54.866017,2.4027979
-54.86763,2.4088418
-54.87463,2.4152302
-54.876184,2.4265991
-54.872185,2.4336512
-54.797328,2.4389216
-54.783038,2.4476163
-54.743967,2.4713902
-54.684854,2.4467281
-54.692022,2.3613017
-54.662185,2.3268929
-54.60163,2.3370727
-54.436518,2.2097941
-54.18902,2.1787356
-54.138362,2.192538
-53.99933,2.2313403
-53.989912,2.2373307
-53.974853,2.2323006
-53.967131,2.2429781
-53.952909,2.2451753
-53.94569,2.2409445
-53.942301,2.2423046
-53.942687,2.2524242
-53.935631,2.2593051
-53.94202,2.2779928
-53.936545,2.2861389
-53.940105,2.2906472
-53.936248,2.2968907
-53.929523,2.2905798
-53.915967,2.2906063
-53.9163,2.2771451
-53.90775,2.2739089
-53.898633,2.2880224
-53.892575,2.2836983
-53.889158,2.2861443
-53.892744,2.2910163
-53.887744,2.2987064
-53.889739,2.3063827
-53.88386,2.3162441
-53.871247,2.3161788
-53.865853,2.311492
-53.859523,2.3199082
-53.852358,2.310165
-53.842019,2.3075639
-53.823993,2.3175394
-53.814796,2.3169261
-53.820577,2.3295659
-53.831606,2.3280054
-53.836991,2.3335071
-53.834941,2.3395669
-53.814496,2.342319
-53.811743,2.3566009
-53.805441,2.3574266
-53.799577,2.3649391
-53.790804,2.3645951
-53.784034,2.3726508
-53.773242,2.3734874
-53.772801,2.3768307
-53.767164,2.3788302
-53.757969,2.3749617
-53.741577,2.3749054
-53.739105,2.3725609
-53.743601,2.3664973
-53.753519,2.3638565
-53.744772,2.3588142
-53.738469,2.36217
-53.727936,2.3509859
-53.72341,2.3539774
-53.73066,2.3404066
-53.739661,2.335239
-53.736552,2.3238574
-53.740607,2.3248439
-53.750713,2.3194929
-53.748719,2.312719
-53.732554,2.308955
-53.726916,2.3142977
-53.707606,2.3090044
-53.695468,2.3121906
-53.686105,2.2944944
-53.680467,2.2969457
-53.682157,2.3011006
-53.663826,2.3052898
-53.661128,2.2996045
-53.65327,2.3023283
-53.65624,2.2844296
-53.635825,2.2814847
-53.62616,2.2844846
-53.614943,2.2783603
-53.612217,2.2863185
-53.601222,2.2860669
-53.584189,2.2688356
-53.57813,2.2727333
-53.567574,2.2713964
-53.54986,2.2582331
-53.531467,2.2576332
-53.52019,2.2664186
-53.50988,2.2619181
-53.495327,2.2609491
-53.485328,2.2647627
-53.473024,2.2566485
-53.454941,2.264182
-53.455856,2.2731295
-53.465529,2.2768182
-53.469605,2.2887421
-53.46127,2.2909247
-53.440329,2.2802062
-53.43358,2.2878087
-53.421776,2.2897284
-53.415219,2.2970614
-53.405025,2.2974389
-53.39888,2.308117
-53.385718,2.3083194
-53.377137,2.3177339
-53.367579,2.3205547
-53.359939,2.3336743
-53.359968,2.3492218
-53.348269,2.3545743
-53.338128,2.3535079
-53.333495,2.3443842
-53.323245,2.3470235
-53.316935,2.339712
-53.314992,2.3266071
-53.30597,2.3154132
-53.294773,2.3089231
-53.28277,2.3096668
-53.27747,2.2988273
-53.262058,2.2900823
-53.262019,2.2762515
-53.245803,2.2730221
-53.234663,2.2752996
-53.229465,2.2622899
-53.253269,2.2464332
-53.259693,2.2528414
-53.263195,2.2284287
-53.26736,2.22363
-53.279747,2.223249
-53.277276,2.2214447
-53.279935,2.2047169
-53.286971,2.1964795
-53.285334,2.1923761
-53.279133,2.1858994
-53.276502,2.1880729
-53.277817,2.1923725
-53.265471,2.1887015
-53.257366,2.1923625
-53.255551,2.1976127
-53.246524,2.1988634
-53.242717,2.2074891
-53.233017,2.2053175
-53.228492,2.1976705
-53.220638,2.1935249
-53.217578,2.1957397
-53.215441,2.1937031
-53.208327,2.199152
-53.185134,2.1991478
-53.175333,2.2041465
-53.138606,2.2118101
-53.099499,2.2141932
-53.079498,2.2103841
-53.066389,2.2006808
-53.06075,2.1922526
-53.052522,2.1816083
-53.040472,2.1733199
-53.007797,2.169229
-52.98445,2.1570872
-52.944243,2.1686536
-52.937248,2.1835227
-52.939697,2.1895373
-52.936419,2.1920911
-52.929468,2.1882642
-52.923332,2.1920818
-52.905944,2.1854353
-52.903567,2.1921462
-52.892083,2.2086372
-52.891359,2.2144144
-52.884974,2.2181095
-52.887632,2.2341977
-52.875691,2.2374328
-52.8718,2.2568542
-52.853946,2.2591703
-52.851603,2.2661315
-52.857328,2.2773395
-52.841444,2.2768667
-52.837828,2.2790337
-52.840078,2.2868927
-52.835134,2.286075
-52.799909,2.298225
-52.786444,2.3080507
-52.78141,2.3071432
-52.777798,2.3145468
-52.773854,2.3107542
-52.767024,2.3177002
-52.76514,2.3158008
-52.743661,2.3255285
-52.73783,2.3313025
-52.732887,2.329488
-52.71616,2.3355223
-52.71697,2.3432895
-52.66158,2.3813492
-52.663196,2.3841435
-52.657637,2.394528
-52.66083,2.404205
-52.642775,2.421619
-52.642303,2.4356139
-52.628075,2.4481582
-52.626747,2.4456254
-52.613359,2.4459742
-52.605441,2.4521951
-52.614968,2.463497
-52.610549,2.4749651
-52.587356,2.4733152
-52.585713,2.494088
-52.565327,2.5121934
-52.554798,2.5148849
-52.552713,2.5271977
-52.557382,2.5266243
-52.563522,2.5445061
-52.550388,2.5572395
-52.539834,2.5543148
-52.536328,2.5708928
-52.527553,2.576732
-52.53583,2.5953206
-52.552832,2.6065233
-52.545776,2.6188672
-52.558546,2.6338974
-52.550356,2.6477851
-52.54244,2.6496481
-52.533271,2.6469866
-52.523908,2.6785194
-52.512135,2.6935131
-52.502102,2.7204338
-52.495998,2.7268349
-52.485688,2.7497418
-52.488965,2.7549812
-52.481519,2.7623296
-52.483685,2.7764731
-52.478352,2.7901351
-52.458327,2.8222766
-52.45133,2.8418663
-52.427048,2.8862335
-52.411242,2.8949785
-52.402937,2.8916139
-52.396853,2.8930246
-52.381633,2.9133896
-52.385271,2.9162866
-52.393353,2.9133503
-52.395385,2.9205588
-52.401471,2.9241934
-52.394939,2.9357741
-52.398323,2.940561
-52.391411,2.9442204
-52.385109,2.953741
-52.37429,2.9839135
-52.373883,2.9969907
-52.36863,3.0026156
-52.365382,3.0217849
-52.356242,3.0272482
-52.343522,3.0567007
-52.32902,3.0800554
-52.347414,3.1005425
-52.346714,3.110946
-52.339969,3.1209432
-52.341386,3.1239013
-52.35316,3.1254475
-52.354239,3.1308911
-52.350856,3.1376221
-52.344299,3.1360723
-52.339157,3.1396366
-52.341076,3.1490327
-52.334722,3.1581625
-52.333213,3.172146
-52.306123,3.1769807
-52.31038,3.2042352
-52.298577,3.2188251
-52.295462,3.231014
-52.269105,3.2441677
-52.266848,3.2528234
-52.262355,3.2561783
-52.254135,3.2534072
-52.246408,3.2415779
-52.233822,3.2467824
-52.2023,3.2940935
-52.192074,3.301261
-52.193158,3.3140258
-52.16274,3.3540529
-52.155252,3.3717257
-52.113958,3.4524639
-52.099048,3.4653971
-52.094104,3.4893306
-52.080741,3.4996902
-52.075049,3.5083905
-52.07591,3.5186262
-52.061358,3.5228703
-52.025101,3.5915477
-52.00438,3.6119337
-51.996241,3.626257
-51.989211,3.6749205
-51.980268,3.6849963
-51.971991,3.7188172
-51.957684,3.7314467
-51.933074,3.7267622
-51.928262,3.7288295
-51.921485,3.7467337
-51.929214,3.7721769
-51.924287,3.7833444
-51.906597,3.7910198
-51.901763,3.7987186
-51.89076,3.7990814
-51.876121,3.8072784
-51.864692,3.8239994
-51.860291,3.8293085
-51.853207,3.8383368
-51.845963,3.8462792
-51.82835,3.8543154
-51.823276,3.8638353
-51.820792,3.869776
-51.801978,3.8817589
-51.790028,3.9019101
-51.779907,3.9247873
-51.779109,3.945345
-51.777569,3.957007
-51.771141,3.9665385
-51.755718,3.9880106
-51.746455,3.9949053
-51.709783,4.0004996
-51.697924,4.0090118
-51.685516,4.0251339
-51.665928,4.0283772
-51.646484,4.044449
-51.642901,4.0625758
-51.644571,4.0737044
-51.636122,4.0867994
-51.619712,4.1420425
-51.604927,4.1671073
-51.595459,4.1913138
-51.59779,4.2296965
-51.59209,4.2352075
-51.586044,4.2621091
-51.573792,4.3443372
-51.554095,4.4146418
-51.549595,4.4242502
-51.540394,4.4300753
-51.513982,4.4366559
-51.500593,4.4263358
-51.490368,4.4229604
-51.452757,4.3898449
-51.427624,4.3735157
-51.346041,4.2951962
-51.251957,4.1913336
-51.251536,4.185253
-51.23087,4.1586867
-51.226842,4.1434417
-51.210232,4.1230964
-51.18962,4.0633434
-51.190707,4.0559117
-51.184846,4.0506978
-51.182091,4.0085144
-51.176735,3.9870704
-51.175982,3.9601145
-51.178959,3.9447589
-51.166709,3.9359452
-51.123017,3.910353
-51.094367,3.9098391
-51.081843,3.8994717
-51.083847,3.8979903
-51.081093,3.8924263
-51.075563,3.890534
-51.074565,3.8508371
-51.07979,3.8318769
-51.079906,3.7838004
-51.084651,3.7723101
-51.082269,3.7613459
-51.085871,3.7497794
-51.084679,3.7320165
,
-54.954239,2.5835952
-54.935355,2.518489
-54.919492,2.4995857
-54.872185,2.4336512
-54.876184,2.4265991
-54.87463,2.4152302
-54.86763,2.4088418
-54.866017,2.4027979
-54.807495,2.3415806
-54.804987,2.3291304
-54.794184,2.3126393
-54.801965,2.3076516
-54.807157,2.2978003
-54.802854,2.2899575
-54.80902,2.2863306
-54.811355,2.2662847
-54.798882,2.2454657
-54.781522,2.2233035
-54.775048,2.2202496
-54.770572,2.2083464
-54.763046,2.2022266
-54.762809,2.1923485
-54.769412,2.1874964
-54.767827,2.1808192
-54.783157,2.1740999
-54.781417,2.1670629
-54.791324,2.1612614
-54.789578,2.1561189
-54.798464,2.1500494
-54.800906,2.1424604
-54.806189,2.1388361
-54.803516,2.1321623
-54.809156,2.1226718
-54.804627,2.1077865
-54.813766,2.1007231
-54.806103,2.0762777
-54.812015,2.0709387
-54.812767,2.0627231
-54.805904,2.0536207
-54.811271,2.0393461
-54.807189,2.0372792
-54.80374,2.0257326
-54.794911,2.0167269
-54.790906,2.0071672
-54.78081,1.9995166
-54.768961,1.996114
-54.77208,1.9783229
-54.763937,1.9787038
-54.754377,1.9705091
-54.755802,1.9602161
-54.760072,1.9601147
-54.7583,1.9570482
-54.764963,1.9438546
-54.771523,1.9404099
-54.765855,1.9075613
-54.761801,1.9054951
-54.763468,1.8924005
-54.758999,1.890064
-54.753024,1.8756317
-54.753132,1.8508971
-54.74981,1.8458482
-54.748421,1.8422398
-54.739715,1.8391897
-54.740548,1.8319642
-54.733962,1.8318892
-54.750608,1.8141603
-54.746857,1.8056807
-54.754358,1.7977209
-54.752603,1.7905923
-54.746381,1.786361
-54.744716,1.7757139
-54.71847,1.7709814
-54.702185,1.7721885
-54.700434,1.7756228
-54.692101,1.7677848
-54.678961,1.7688052
-54.671133,1.7655698
-54.651499,1.7715678
-54.643577,1.7685132
-54.625822,1.7805573
-54.611658,1.77923
-54.601854,1.7844864
-54.580992,1.7775743
-54.570848,1.7843679
-54.571026,1.7775041
-54.536936,1.770166
-54.528046,1.7648557
-54.523909,1.7559232
-54.51236,1.7533265
-54.508493,1.7481874
-54.50177,1.750999
-54.495883,1.746857
-54.48555,1.7512104
-54.48466,1.7553659
-54.471214,1.7514184
-54.470551,1.7556617
-54.464746,1.7591059
-54.434549,1.7540137
-54.4246,1.7603536
-54.417833,1.7564828
-54.403885,1.7596709
-54.387381,1.7450686
-54.377662,1.7636004
-54.351632,1.7539861
-54.350768,1.7473041
-54.344137,1.7465928
-54.344603,1.7405418
-54.329496,1.7437296
-54.323381,1.7374165
-54.316823,1.736706
-54.309245,1.740964
-54.305716,1.7368163
-54.313353,1.7333704
-54.309721,1.7293124
-54.305218,1.7292299
-54.300383,1.7237296
-54.29313,1.7259102
-54.289831,1.7204964
-54.281583,1.7237623
-54.282884,1.7161738
-54.2923,1.70866
-54.280025,1.7075957
-54.274435,1.7104063
-54.266742,1.707981
-54.269519,1.7047259
-54.265608,1.6956975
-54.269184,1.6941569
-54.262685,1.6882967
-54.2636,1.680077
-54.249277,1.6837135
-54.244387,1.6760435
-54.230081,1.6758861
-54.2283,1.6652313
-54.202884,1.6489233
-54.197409,1.6316798
-54.191046,1.6248245
-54.187353,1.6279033
-54.186347,1.6443725
-54.18216,1.6579897
-54.178305,1.6573642
-54.176076,1.6478841
-54.168859,1.6439192
-54.152412,1.6392487
-54.146796,1.643684
-54.143606,1.6405272
-54.142302,1.6284244
-54.129748,1.6238366
-54.13344,1.6170564
-54.123025,1.6073163
-54.122521,1.6017157
-54.131328,1.5968244
-54.128299,1.5912285
-54.122772,1.5907848
-54.118494,1.581396
-54.101943,1.5905463
-54.101888,1.5842212
-54.110296,1.5749051
-54.117468,1.5580909
-54.114467,1.5511394
-54.098721,1.5504402
-54.084534,1.5262485
-54.088972,1.5135973
-54.085106,1.5053796
-54.088691,1.4919146
-54.086409,1.488214
-54.077908,1.4856071
-54.079382,1.4948179
-54.069103,1.5008865
-54.062381,1.494662
-54.055883,1.4934061
-54.039942,1.5060765
-54.024521,1.4997743
-54.021137,1.506736
-54.027523,1.5167553
-54.020218,1.5156801
-54.008993,1.5195816
-53.999471,1.5046878
-54.003415,1.4893228
-53.997412,1.4756888
-53.986107,1.4789562
-53.976079,1.4721943
-53.967021,1.4843125
-53.95585,1.4798105
-53.954028,1.4678874
-53.943496,1.4712442
-53.935113,1.466648
-53.928708,1.4690969
-53.925829,1.4653943
-53.93053,1.4576179
-53.930332,1.4498477
-53.940414,1.4432399
-53.938249,1.435381
-53.922444,1.4421786
-53.917474,1.4568208
-53.895942,1.4550438
-53.893192,1.4432988
-53.880668,1.4401538
-53.876687,1.4353705
-53.887696,1.4077059
-53.882773,1.4006653
-53.876249,1.4074494
-53.854917,1.401513
-53.84425,1.4062258
-53.841556,1.4019806
-53.851026,1.3984452
-53.852779,1.393654
-53.850285,1.3917602
-53.830719,1.393772
-53.823548,1.3895328
-53.806996,1.3917219
-53.805001,1.3971478
-53.807436,1.401932
-53.82272,1.4137512
-53.820438,1.4191754
-53.803938,1.4234435
-53.791637,1.4165911
-53.783668,1.4027728
-53.774557,1.3968214
-53.767999,1.395835
-53.762418,1.4083118
-53.755051,1.3944935
-53.732273,1.3862082
-53.731301,1.3956974
-53.71536,1.4052951
-53.715969,1.4178556
-53.724001,1.428148
-53.717134,1.4316814
-53.696775,1.4228488
-53.69575,1.4180611
-53.713382,1.3963518
-53.711408,1.3838825
-53.701407,1.3778385
-53.687443,1.3857171
-53.682994,1.384275
-53.680418,1.3724405
-53.670498,1.3719092
-53.664801,1.3751695
-53.660276,1.399756
-53.65519,1.4066301
-53.64678,1.4075441
-53.641218,1.3990551
-53.640887,1.3883911
-53.645079,1.3801622
-53.64347,1.3638061
-53.648999,1.3570226
-53.663025,1.3494154
-53.650914,1.3361435
-53.641832,1.3348879
-53.633194,1.3472788
-53.595165,1.3580742
-53.570638,1.3372225
-53.565418,1.3396714
-53.563806,1.3496142
-53.54844,1.3484539
-53.542109,1.344755
-53.533334,1.3223495
-53.540084,1.3169194
-53.56119,1.3107511
-53.562582,1.3065028
-53.556639,1.2847264
-53.552659,1.2802104
-53.530468,1.2735452
-53.523276,1.2612605
-53.530524,1.2452543
-53.54627,1.2284293
-53.538942,1.2123482
-53.533857,1.2100947
-53.492972,1.2265822
-53.473687,1.2392544
-53.438719,1.2320571
-53.433695,1.23441
-53.430494,1.243182
-53.42647,1.2426431
-53.425253,1.2214024
-53.417387,1.2026987
-53.40294,1.1938542
-53.39603,1.1792156
-53.399828,1.1583323
-53.40436,1.151097
-53.421224,1.1472842
-53.439723,1.1535972
-53.453304,1.1435529
-53.459107,1.1336047
-53.455773,1.0772959
-53.452659,1.0711514
-53.435913,1.0595045
-53.434641,1.0479353
-53.427418,1.0432407
-53.42228,1.0336622
-53.421301,1.0288746
-53.429886,1.0197371
-53.428211,1.0115564
-53.42678,0.99235124
-53.417418,0.98919448
-53.410754,0.98196788
-53.41062,0.95656849
-53.413689,0.94734593
-53.411445,0.92927019
-53.361302,0.89603844
-53.354887,0.88818076
-53.302247,0.85892382
-53.287446,0.84564345
-53.274779,0.82485882
-53.2551,0.80913971
-53.214361,0.78565808
-53.206942,0.77327721
-53.202387,0.77571971
-53.190225,0.76831237
-53.18456,0.74743177
-53.15736,0.72900328
-53.151029,0.71933105
-53.146891,0.699716
-53.139857,0.69303046
-53.124083,0.69728485
-53.11689,0.69150083
-53.106251,0.68391222
-53.105697,0.67939177
-53.115887,0.65651423
-53.115559,0.64828638
-53.122665,0.63002167
-53.147275,0.60026559
-53.154801,0.56328695
-53.148109,0.55198727
-53.148336,0.54159011
-53.152018,0.5318255
-53.162667,0.52241896
-53.159586,0.51374125
-53.169722,0.49366695
-53.159501,0.48815602
-53.155082,0.48011207
-53.167698,0.44566199
-53.159193,0.42026029
-53.159888,0.40290122
-53.175264,0.38165066
-53.174003,0.37423827
-53.160251,0.3562512
-53.151251,0.35182314
-53.138749,0.33039653
-53.134304,0.30011348
-53.111887,0.28646478
-53.094835,0.26214737
-53.106362,0.23167852
-53.094247,0.19524292
-53.083332,0.18855548
-53.070056,0.16947803
-53.052082,0.15727544
-53.039561,0.1359386
-53.036471,0.11975543
-53.029221,0.10465635
-53.011084,0.094983336
-53.014921,0.059629947
-53.003639,0.043805859
-52.985198,0.035579093
-52.977248,0.023734696
-52.976714,-0.007689555
-52.970978,-0.043170927
-52.959973,-0.063282221
-52.932699,-0.14236688
-52.903969,-0.15499702
-52.897555,-0.15452739
-52.876778,-0.14281608
-52.855516,-0.14811163
-52.844726,-0.15978576
-52.836056,-0.18620793
-52.758393,-0.23973963
-52.754384,-0.26224618
-52.740171,-0.27666486
-52.7162,-0.29275304
-52.700859,-0.29289948
-52.688777,-0.30419324
-52.68413,-0.31437035
-52.681808,-0.34002087
-52.695911,-0.37205787
-52.698529,-0.38722319
-52.681034,-0.41514056
-52.67911,-0.42373028
-52.684723,-0.43469013
-52.693031,-0.4422067
-52.70264,-0.45928743
-52.690976,-0.47721493
-52.695394,-0.4964565
-52.68176,-0.51648724
-52.673585,-0.51944377
-52.66725,-0.52516636
-52.669807,-0.5382513
-52.667723,-0.54419087
-52.639968,-0.58495969
-52.629145,-0.59390127
-52.612949,-0.59494679
-52.592999,-0.58175009
-52.569764,-0.57601588
-52.535139,-0.5741409
-52.523138,-0.58912796
-52.513143,-0.61969859
-52.51119,-0.63992444
-52.511004,-0.65692242
-52.515809,-0.66362294
-52.512474,-0.6651561
-52.510347,-0.67923518
-52.501693,-0.6928122
-52.497367,-0.71133476
-52.497836,-0.73079999
-52.501785,-0.74681387
-52.521592,-0.78526127
-52.522683,-0.79174376
-52.521145,-0.80118519
-52.50981,-0.81350326
-52.51771,-0.82179823
-52.535,-0.84209009
-52.538616,-0.85485777
-52.52875,-0.85917626
-52.516893,-0.85866624
-52.496796,-0.84958705
-52.468366,-0.84114466
-52.455478,-0.83031645
-52.444282,-0.83421918
-52.419811,-0.8547476
-52.403119,-0.87719794
-52.401256,-0.88757152
-52.404784,-0.91346839
-52.410452,-0.91759775
-52.413918,-0.91903307
-52.429307,-0.92037973
-52.439456,-0.93559625
-52.436597,-0.94831636
-52.419889,-0.96601198
-52.418175,-0.99907367
-52.414425,-1.0093197
-52.416752,-1.02566
-52.429195,-1.0426898
-52.427001,-1.0508429
-52.420028,-1.0527486
-52.400139,-1.0436784
-52.383081,-1.0540393
-52.358117,-1.0626321
-52.351986,-1.0698217
-52.332949,-1.1159385
-52.300946,-1.1159561
-52.273284,-1.1285779
-52.238623,-1.1262861
-52.22211,-1.1345749
-52.173534,-1.1301784
-52.162352,-1.1340987
-52.146693,-1.1488373
-52.120225,-1.1462438
-52.116612,-1.1500024
-52.106727,-1.1831133
-52.110753,-1.2047212
-52.109835,-1.218161
-52.102037,-1.2260127
-52.070423,-1.2360289
-52.054612,-1.2342647
-52.047028,-1.2193539
-52.047527,-1.214329
-52.062925,-1.1929364
-52.063945,-1.1859757
-52.055028,-1.1769952
-52.040864,-1.1701775
-52.011295,-1.1676466
-51.991086,-1.1718609
-51.987,-1.1568802
-51.993652,-1.1320141
-51.986455,-1.121986
-51.974949,-1.1206629
-51.965557,-1.125854
-51.961922,-1.1344826
-51.965894,-1.1596478
-51.961503,-1.1674008
-51.955841,-1.1697194
-51.946868,-1.1660516
-51.933337,-1.1375358
-51.925921,-1.1323609
-51.897151,-1.1620922
-51.881978,-1.1663916
-51.809062,-1.1571454
-51.778365,-1.1404566
-51.779338,-1.1376369
-51.74788,-1.1072638
-51.700394,-1.0632555
-51.687197,-1.0360546
-51.685614,-1.0129072
-51.68973,-0.99763268
-51.695556,-0.9247648
-51.692328,-0.90017506
-51.688172,-0.82325339
-51.683549,-0.79749211
-51.665448,-0.76194285
-51.595504,-0.65048557
-51.511933,-0.56394906
-51.503054,-0.55601517
-51.486671,-0.54565772
-51.457757,-0.5132813
-51.432448,-0.47339088
-51.420694,-0.42904187
-51.407244,-0.41739558
-51.362474,-0.36815677
-51.361844,-0.35824719
-51.354735,-0.32108665
-51.34592,-0.29615711
-51.328047,-0.26902974
-51.302075,-0.25174534
-51.289565,-0.22812646
-51.265677,-0.19550527
-51.216333,-0.11866286
-51.174869,-0.10458467
-51.143331,-0.10132904
-51.118365,-0.097587333
-51.097005,-0.088408853
-51.084889,-0.087589526
-51.065645,-0.07627565
-51.029564,-0.02832416
-51.007447,-0.0003952184
-51.000445,-0.0003951652
-50.996884,0.0034015693
-50.985088,0.029370428
-50.974805,0.04174356
-50.934141,0.069631574
-50.911001,0.07866879
-50.908046,0.079428952
-50.803491,0.10627458
-50.751943,0.12607658
-50.707561,0.15594168
-50.675635,0.17912982
-50.644796,0.20870035
-50.623575,0.23172786
-50.599642,0.24930905
-50.556122,0.30666881
-50.523866,0.37234212
-50.503974,0.43503858
-50.485964,0.45885592
-50.476183,0.48145073
-50.467238,0.53087278
-50.452294,0.57091188
-50.436521,0.60005733
-50.409836,0.62329413
-50.347211,0.66679522
-50.314616,0.67796553
-50.247801,0.6918497
-50.197982,0.7008475
-50.156948,0.70513184
-50.09389,0.70204543
-50.09203,0.64713371
-50.059425,0.61637103
-50.04078,0.57349123
-50.03553,0.50881224
-50.043476,0.48610689
-50.050473,0.39971824
-50.052499,0.37221893
-50.061229,0.33838684
-50.015002,0.3332259
-49.984804,0.3231839
-49.978139,0.32426837
-49.972617,0.31893106
-49.967226,0.32055911
-49.958087,0.33123199
-49.946141,0.32118961
-49.935669,0.31820324
-49.930435,0.32033913
-49.916142,0.31241165
-49.903314,0.31096257
-49.847724,0.33429624
-49.841507,0.33981373
-49.837842,0.33963088
-49.82803,0.32633365
-49.814282,0.33383941
-49.796117,0.33700294
-49.783037,0.33555522
-49.76314,0.34902992
-49.752699,0.33735957
-49.753888,0.33211389
-49.738964,0.32250912
-49.733669,0.3266852
-49.7457,0.34097754
-49.74214,0.34947872
-49.734305,0.35246305
-49.734422,0.34857342
-49.73003,0.34884472
-49.723973,0.35562743
-49.713671,0.35463072
-49.708618,0.35942429
-49.677614,0.36593246
-49.666193,0.3536305
-49.660391,0.35236266
-49.666969,0.34476646
-49.662423,0.34385995
-49.654391,0.34919744
-49.650055,0.34250268
-49.642339,0.34186891
-49.633864,0.33237079
-49.634529,0.32911403
-49.6157,0.3130131
-49.601506,0.26661161
-49.589643,0.24918523
-49.562278,0.20293632
-49.519106,0.14305457
-49.4822,0.08707336
-49.458001,0.064915896
-49.448837,0.070251141
-49.435309,0.067718547
-49.429695,0.060754129
-49.425644,0.061658897
-49.418223,0.057045516
-49.416751,0.052522768
-49.391034,0.045831551
-49.383417,0.0326271
-49.389113,0.022680056
-49.398365,0.020508711
-49.396946,0.015716635
-49.378781,0.012370318
-49.367589,-0.0003819222
-49.223672,-0.064496767
-49.174974,-0.086185194
-49.084925,-0.12628053
-49.008194,-0.16043651
-49.000031,-0.18195729
-48.972966,-0.19807526
-48.954425,-0.20653027
-48.930695,-0.22595498
-48.916046,-0.23159595
-48.91356,-0.23315521
-48.903674,-0.22813421
-48.89847,-0.23060945
-48.896695,-0.22333959
-48.876421,-0.21964834
-48.845116,-0.21862945
-48.83181,-0.22220858
-48.825507,-0.21924312
-48.815587,-0.2223829
-48.807027,-0.21894657
-48.792833,-0.22003219
-48.784944,-0.22364083
-48.7752,-0.24039112
-48.764394,-0.24057422
-48.745867,-0.25071712
-48.717694,-0.25265969
-48.702833,-0.25714789
-48.695165,-0.25326267
-48.676695,-0.25365296
-48.677612,-0.2500317
-48.669307,-0.24523791
-48.637806,-0.23198113
-48.606501,-0.23073462
-48.597696,-0.23524101
-48.587807,-0.23203195
-48.568196,-0.23581364
-48.567276,-0.2398934
-48.560279,-0.24214038
-48.55242,-0.23598831
-48.535503,-0.24046568
-48.518831,-0.2381354
-48.508472,-0.24445155
-48.472697,-0.2318597
-48.440667,-0.24398932
-48.425748,-0.25640775
-48.412247,-0.25726402
-48.405921,-0.26155534
-48.400257,-0.27174214
-48.392808,-0.27715681
-48.384865,-0.29775528
-48.390478,-0.36330077
-48.395163,-0.37148591
-48.433807,-0.40336758
-48.444527,-0.4249506
-48.457201,-0.47374133
